# Fitted chi: 0.24382 +- 0.00641249
# Scaling factor for file 1: 0.929421 +- 0.00360962
# Scaling factor for file 2: -0.800638 +- 0.0687106
# Scaling factor for file 3: 0.00154975 +- 0.205601
# Scaling factor for file 4: 0.864027 +- 0.155498

@type xydy
0.3011719 55.940057 0.159719282135
0.3059148 56.003015 0.15853808571
0.3106577 55.671153 0.156821554333
0.3154005 55.641056 0.155571633415
0.3201434 55.424849 0.154097615355
0.3248863 55.400834 0.152912926031
0.3296291 55.050324 0.151297494241
0.334372 54.657985 0.149661688812
0.3391149 54.752478 0.150286138574
0.3438577 54.729244 0.15219594513
0.3486006 54.43805 0.155654506328
0.3533435 54.164743 0.158111370921
0.3580863 53.881219 0.159657359157
0.3628292 53.766198 0.161059792925
0.367572 53.360612 0.161771852011
0.3723149 53.206013 0.162726192836
0.3770578 53.055615 0.163583497562
0.3818006 52.67668 0.163867891143
0.3865435 52.477144 0.164364227508
0.3912864 52.263097 0.164686393638
0.3960292 52.016867 0.164973146969
0.4007721 52.362631 0.166228058231
0.405515 52.311054 0.171872483548
0.4102578 52.088443 0.175978747605
0.4150007 51.921145 0.179543155109
0.4197436 51.439656 0.181461140663
0.4244864 51.057708 0.183713567662
0.4292293 50.660478 0.18579307807
0.4339722 50.984606 0.189240373413
0.438715 50.655534 0.191380570971
0.4434579 50.243946 0.193401545667
0.4482008 49.575045 0.195353586524
0.4529436 50.243522 0.199871536527
0.4576865 50.128624 0.201727736702
0.4624294 49.651042 0.20243685478
0.4671722 49.34661 0.200818308756
0.4719151 49.907683 0.194007768314
0.4766579 49.364638 0.189316541563
0.4814008 48.91798 0.186064175819
0.4861437 48.958733 0.184309336435
0.4908865 48.550003 0.18204194105
0.4956294 48.417592 0.180514159737
0.5003723 48.55448 0.17963235453
0.5051151 48.308264 0.178159709176
0.509858 47.91485 0.176510335479
0.5146009 47.694539 0.175253719985
0.5193437 47.352598 0.173825452285
0.5240866 47.398548 0.173160723659
0.5288295 46.797401 0.171354613693
0.5335723 46.688811 0.170149484023
0.5383152 46.571246 0.168708743742
0.5430581 46.515156 0.167432668554
0.5478009 46.176066 0.165696268984
0.5525438 46.135199 0.16453843563
0.5572867 45.851888 0.162980864216
0.5620295 46.017696 0.162257155114
0.5667724 45.655001 0.160634330807
0.5715152 45.67792 0.159720862459
0.5762581 45.386059 0.158279736136
0.581001 45.412757 0.157464038057
0.5857438 44.836783 0.155994465341
0.5904867 44.893128 0.15571722624
0.5952296 44.740038 0.155076288428
0.5999724 44.253244 0.154024444285
0.6047153 44.322081 0.153754508033
0.6094582 44.056216 0.152801047542
0.614201 43.82549 0.152186112912
0.6189439 43.690852 0.151458628654
0.6236868 43.436057 0.15066793446
0.6284296 43.532431 0.150491834427
0.6331725 43.380062 0.149884688191
0.6379154 43.078853 0.149024612916
0.6426582 42.838498 0.148274949213
0.6474011 42.691527 0.147691009202
0.652144 42.480012 0.146994786696
0.6568868 42.461252 0.146635925173
0.6616297 42.066127 0.145631343439
0.6663726 42.064085 0.145310102985
0.6711154 41.853406 0.144627620363
0.6758583 42.066386 0.144679207759
0.6806011 41.583085 0.143535175276
0.685344 41.374588 0.142868476906
0.6900869 41.296716 0.142426706956
0.6948297 41.215665 0.14198218944
0.6995726 41.160549 0.141586385595
0.7043155 40.77861 0.140631414783
0.7090583 40.574401 0.139982218082
0.7138012 40.678248 0.139865932666
0.7185441 40.312364 0.138945433566
0.7232869 40.330371 0.138688892671
0.7280298 40.234587 0.138236255926
0.7327727 40.010346 0.137564766773
0.7375155 39.767747 0.136865988136
0.7422584 39.529774 0.136177919492
0.7470013 39.479985 0.135814007012
0.7517441 39.596817 0.135737293191
0.756487 39.338036 0.13502009741
0.7612299 39.160238 0.134444509586
0.7659727 38.95267 0.133818130372
0.7707156 38.956545 0.133555928509
0.7754585 38.89667 0.133188689891
0.7802013 38.762267 0.132826770032
0.7849442 38.331473 0.131779577976
0.789687 38.368786 0.131497879297
0.7944299 38.166463 0.13089421247
0.7991728 37.936818 0.130245973102
0.8039156 37.81164 0.129777587474
0.8086585 37.759844 0.129435794193
0.8134014 37.879394 0.12939053012
0.8181442 37.630101 0.128814078451
0.8228871 37.555297 0.128347255424
0.82763 37.428775 0.127879512066
0.8323728 37.070037 0.127023083676
0.8371157 37.182341 0.126975373271
0.8418586 36.973026 0.126377905463
0.8466014 36.813273 0.125865542829
0.8513443 36.747006 0.125516774446
0.8560872 36.572663 0.12498552789
0.86083 36.400698 0.124458960036
0.8655729 36.322451 0.12409296872
0.8703158 36.201385 0.12365713943
0.8750586 36.124145 0.123298183246
0.8798015 36.001937 0.122863479272
0.8845443 36.032762 0.122689880078
0.8892872 35.688333 0.121879347467
0.8940301 35.595579 0.1215005931
0.8987729 35.561701 0.121222853567
0.9035158 35.505266 0.120906537164
0.9082587 35.355418 0.120434475488
0.9130015 35.247228 0.120035169741
0.9177444 35.159116 0.119671142682
0.9224873 34.9406 0.119085013537
0.9272301 34.984032 0.118947630998
0.931973 35.047652 0.118845892453
0.9367159 34.651715 0.117964763829
0.9414587 34.537767 0.117562474274
0.9462016 34.538492 0.117357811014
0.9509445 34.504895 0.117096957399
0.9556873 34.264584 0.116485799334
0.9604302 34.237095 0.116236003992
0.9651731 34.29289 0.116129827797
0.9699159 34.105883 0.115613995364
0.9746588 34.100758 0.115407237329
