# Fitted chi: 0.198677 +- 0.00559241
# Scaling factor for file 1: 1.20011 +- 0.00122989
# Scaling factor for file 2: -0.0496431 +- 0.0642645
# Scaling factor for file 3: -0.13461 +- 0.061575
# Scaling factor for file 4: -0.00701656 +- 0.0645004

@type xydy
0.3011719 67.651069 0.182041566579
0.3059148 67.677869 0.180629410657
0.3106577 67.308782 0.178716161077
0.3154005 66.837757 0.176718050909
0.3201434 66.583687 0.175051072965
0.3248863 66.654459 0.173835281989
0.3296291 66.276964 0.172056203456
0.334372 66.08212 0.170554517388
0.3391149 65.853449 0.170821874564
0.3438577 65.929885 0.173129761419
0.3486006 65.556152 0.177033042153
0.3533435 64.970834 0.17947384948
0.3580863 64.989751 0.181731421348
0.3628292 64.706587 0.18312347567
0.367572 64.285364 0.184028812434
0.3723149 64.05348 0.185048628166
0.3770578 63.853353 0.185995714678
0.3818006 63.628728 0.186658870247
0.3865435 63.700907 0.187686142668
0.3912864 62.919295 0.187279108411
0.3960292 62.901881 0.188022668232
0.4007721 63.01784 0.189000303633
0.405515 62.748688 0.195096385813
0.4102578 62.592243 0.199934191654
0.4150007 62.004808 0.203351151906
0.4197436 62.038257 0.206538799076
0.4244864 61.436429 0.208862635334
0.4292293 61.052654 0.211390087213
0.4339722 60.959483 0.214462906666
0.438715 60.925941 0.217531740404
0.4434579 60.493148 0.219942075912
0.4482008 60.078362 0.222887702594
0.4529436 59.688958 0.225785019746
0.4576865 59.562488 0.227901098014
0.4624294 59.402584 0.229490944308
0.4671722 59.72741 0.228980723425
0.4719151 59.692515 0.219903754595
0.4766579 59.101834 0.214693279643
0.4814008 58.876052 0.211560742883
0.4861437 58.45099 0.208720742466
0.4908865 57.954015 0.20613703037
0.4956294 57.520575 0.203919408066
0.5003723 57.659758 0.20288202627
0.5051151 57.397997 0.201272494554
0.509858 57.149437 0.199792087108
0.5146009 56.668986 0.197989874626
0.5193437 56.754652 0.197232986048
0.5240866 56.426145 0.195814231359
0.5288295 56.21297 0.194643720694
0.5335723 55.992079 0.193118856633
0.5383152 55.613982 0.191076845431
