# Fitted chi: 0.2352 +- 0.0075839
# Scaling factor for file 1: 0.568961 +- 0.00259858
# Scaling factor for file 2: 0.00759853 +- 0.0501733
# Scaling factor for file 3: -0.167031 +- 0.189839
# Scaling factor for file 4: 0.593373 +- 0.155585

@type xydy
0.3011719 45.257501 0.145557461947
0.3059148 45.13601 0.144205810546
0.3106577 44.71647 0.14240253403
0.3154005 44.559985 0.141058230927
0.3201434 44.404608 0.139749705944
0.3248863 44.519222 0.138884295192
0.3296291 44.228922 0.137403629616
0.334372 44.208421 0.13637340943
0.3391149 44.291913 0.136953329788
0.3438577 44.189217 0.138562201367
0.3486006 43.923119 0.141660966239
0.3533435 43.818041 0.144086908151
0.3580863 43.533501 0.145403672613
0.3628292 43.271605 0.146395362366
0.367572 43.392705 0.147806696617
0.3723149 43.177424 0.148524707254
0.3770578 42.975487 0.14916858525
0.3818006 43.132533 0.150238233222
0.3865435 42.637335 0.150110295971
0.3912864 42.670838 0.150771442261
0.3960292 42.364116 0.150845889777
0.4007721 42.616098 0.151940529014
0.405515 42.549442 0.157054250328
0.4102578 42.448853 0.160959174589
0.4150007 42.289235 0.164174195927
0.4197436 41.938859 0.166010752814
0.4244864 41.640591 0.168097871176
0.4292293 41.621672 0.170627116645
0.4339722 41.381685 0.172739497233
0.438715 41.521 0.175554373909
0.4434579 41.41769 0.177911654223
0.4482008 41.346306 0.180759638316
0.4529436 41.153804 0.183277537945
0.4576865 41.18443 0.185260349647
0.4624294 40.720335 0.18574815276
0.4671722 40.969219 0.185394482237
0.4719151 41.034139 0.178238450515
0.4766579 40.846321 0.174481932948
0.4814008 40.894129 0.172366248287
0.4861437 40.71058 0.170286165282
0.4908865 40.464383 0.168386241533
0.4956294 40.312627 0.166887343145
0.5003723 39.92101 0.165030417546
0.5051151 39.990261 0.164236314501
0.509858 40.050873 0.163506267231
0.5146009 39.771106 0.162147486205
0.5193437 39.567181 0.160991283087
0.5240866 39.356726 0.159870948746
0.5288295 39.390446 0.159284523536
0.5335723 39.2025 0.157969860322
0.5383152 39.215188 0.156855308622
0.5430581 39.116004 0.155565529777
0.5478009 38.841987 0.153974325699
0.5525438 38.6301 0.152548379693
0.5572867 38.72617 0.151758693347
0.5620295 38.592465 0.150551791199
0.5667724 38.464324 0.149388262881
0.5715152 38.389848 0.148357673098
0.5762581 38.041936 0.14682119275
0.581001 38.212524 0.146348618044
0.5857438 38.212339 0.145910656869
0.5904867 37.91791 0.144998076883
0.5952296 37.882999 0.144581526857
0.5999724 37.694964 0.144029640418
0.6047153 37.564108 0.143416012046
0.6094582 37.54957 0.142928418713
0.614201 37.168864 0.142002051584
0.6189439 37.154629 0.141513728743
0.6236868 37.055966 0.140999606649
0.6284296 37.067362 0.140700501778
0.6331725 37.046951 0.140340090102
0.6379154 37.022199 0.139974964913
0.6426582 36.785604 0.139214010231
0.6474011 36.46778 0.138302882962
0.652144 36.427723 0.137917376799
0.6568868 36.575881 0.137890615032
0.6616297 36.101233 0.13669194129
0.6663726 36.198139 0.136576626405
0.6711154 36.219381 0.136316888913
0.6758583 36.040666 0.135683844459
0.6806011 36.123618 0.135546697258
0.685344 35.857917 0.134758299648
0.6900869 35.882534 0.13451436611
0.6948297 35.546775 0.133596824351
0.6995726 35.558282 0.133335098802
0.7043155 35.527413 0.1329968074
0.7090583 35.110099 0.131933794288
0.7138012 35.221715 0.131864984519
0.7185441 35.121623 0.131403142533
0.7232869 35.218549 0.131312083575
0.7280298 34.98458 0.130603199115
0.7327727 34.856739 0.130094126659
0.7375155 34.880564 0.129871886144
0.7422584 35.09381 0.13000291903
0.7470013 34.664231 0.128940792312
0.7517441 34.625335 0.128605437208
0.756487 34.326062 0.127790159495
0.7612299 34.412607 0.127694592891
0.7659727 34.172559 0.126992641344
0.7707156 34.032052 0.126476640519
0.7754585 33.981219 0.126131632265
0.7802013 34.027455 0.126092460414
0.7849442 34.105181 0.125942982634
0.789687 34.048426 0.125508035356
0.7944299 33.771104 0.12475145405
0.7991728 33.68757 0.124354710996
0.8039156 33.539212 0.123838820966
0.8086585 33.58907 0.12368912524
0.8134014 33.362063 0.123032744417
0.8181442 33.249206 0.122681651763
0.8228871 33.127059 0.122133740225
0.82763 33.186856 0.122004165268
0.8323728 32.950731 0.1213380627
0.8371157 32.858234 0.120939036688
0.8418586 32.903191 0.120792793763
0.8466014 32.821757 0.120414534825
0.8513443 32.828982 0.120202267496
0.8560872 32.472721 0.11932572025
0.86083 32.666384 0.119457972811
0.8655729 32.62547 0.119160246173
0.8703158 32.41628 0.118558206183
0.8750586 32.232675 0.118004755239
0.8798015 32.293084 0.117898487083
0.8845443 32.148974 0.117418653739
0.8892872 31.94104 0.116824749495
0.8940301 32.045554 0.116803987374
0.8987729 31.925405 0.116373706732
0.9035158 31.864835 0.116052012184
0.9082587 31.919818 0.115943501654
0.9130015 31.947978 0.115787383847
0.9177444 31.732983 0.115191240142
0.9224873 31.779975 0.115069936155
0.9272301 31.460962 0.114287918859
0.931973 31.435327 0.114039984321
0.9367159 31.341827 0.113669891416
0.9414587 31.432833 0.1136335488
0.9462016 31.439841 0.113447291787
