#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8221E-01  0.5595E-01  0.6847E-03
  0.1644E+00  0.1146E+00  0.1142E-02
  0.2466E+00  0.1760E+00  0.1386E-02
  0.3288E+00  0.2398E+00  0.1439E-02
  0.4111E+00  0.3061E+00  0.1333E-02
  0.4933E+00  0.3746E+00  0.1114E-02
  0.5755E+00  0.4450E+00  0.8508E-03
  0.6577E+00  0.5169E+00  0.6834E-03
  0.7399E+00  0.5902E+00  0.7837E-03
  0.8221E+00  0.6642E+00  0.1087E-02
  0.9043E+00  0.7385E+00  0.1438E-02
  0.9865E+00  0.8126E+00  0.1755E-02
  0.1069E+01  0.8859E+00  0.1999E-02
  0.1151E+01  0.9578E+00  0.2151E-02
  0.1233E+01  0.1028E+01  0.2203E-02
  0.1315E+01  0.1095E+01  0.2159E-02
  0.1398E+01  0.1158E+01  0.2036E-02
  0.1480E+01  0.1218E+01  0.1862E-02
  0.1562E+01  0.1273E+01  0.1684E-02
  0.1644E+01  0.1322E+01  0.1563E-02
  0.1726E+01  0.1366E+01  0.1556E-02
  0.1809E+01  0.1404E+01  0.1678E-02
  0.1891E+01  0.1434E+01  0.1888E-02
  0.1973E+01  0.1458E+01  0.2130E-02
  0.2055E+01  0.1475E+01  0.2353E-02
  0.2137E+01  0.1485E+01  0.2524E-02
  0.2220E+01  0.1488E+01  0.2623E-02
  0.2302E+01  0.1484E+01  0.2644E-02
  0.2384E+01  0.1474E+01  0.2591E-02
  0.2466E+01  0.1458E+01  0.2482E-02
  0.2549E+01  0.1437E+01  0.2343E-02
  0.2631E+01  0.1411E+01  0.2217E-02
  0.2713E+01  0.1380E+01  0.2147E-02
  0.2795E+01  0.1347E+01  0.2169E-02
  0.2877E+01  0.1310E+01  0.2289E-02
  0.2960E+01  0.1272E+01  0.2482E-02
  0.3042E+01  0.1233E+01  0.2709E-02
  0.3124E+01  0.1193E+01  0.2930E-02
  0.3206E+01  0.1153E+01  0.3115E-02
  0.3288E+01  0.1114E+01  0.3246E-02
  0.3371E+01  0.1076E+01  0.3313E-02
  0.3453E+01  0.1039E+01  0.3319E-02
  0.3535E+01  0.1003E+01  0.3273E-02
  0.3617E+01  0.9699E+00  0.3197E-02
  0.3699E+01  0.9380E+00  0.3113E-02
  0.3782E+01  0.9079E+00  0.3049E-02
  0.3864E+01  0.8793E+00  0.3027E-02
  0.3946E+01  0.8522E+00  0.3057E-02
  0.4028E+01  0.8263E+00  0.3136E-02
  0.4111E+01  0.8013E+00  0.3245E-02
  0.4193E+01  0.7770E+00  0.3364E-02
  0.4275E+01  0.7531E+00  0.3471E-02
  0.4357E+01  0.7293E+00  0.3550E-02
  0.4439E+01  0.7055E+00  0.3592E-02
  0.4522E+01  0.6815E+00  0.3599E-02
  0.4604E+01  0.6571E+00  0.3579E-02
  0.4686E+01  0.6323E+00  0.3548E-02
  0.4768E+01  0.6071E+00  0.3523E-02
  0.4850E+01  0.5815E+00  0.3523E-02
  0.4933E+01  0.5556E+00  0.3558E-02
  0.5015E+01  0.5295E+00  0.3631E-02
  0.5097E+01  0.5035E+00  0.3734E-02
  0.5179E+01  0.4776E+00  0.3852E-02
  0.5261E+01  0.4522E+00  0.3966E-02
  0.5344E+01  0.4274E+00  0.4061E-02
  0.5426E+01  0.4034E+00  0.4125E-02
  0.5508E+01  0.3804E+00  0.4156E-02
  0.5590E+01  0.3585E+00  0.4157E-02
  0.5672E+01  0.3379E+00  0.4138E-02
  0.5755E+01  0.3187E+00  0.4116E-02
  0.5837E+01  0.3009E+00  0.4110E-02
  0.5919E+01  0.2845E+00  0.4135E-02
  0.6001E+01  0.2694E+00  0.4201E-02
  0.6084E+01  0.2556E+00  0.4307E-02
  0.6166E+01  0.2430E+00  0.4442E-02
  0.6248E+01  0.2315E+00  0.4590E-02
  0.6330E+01  0.2208E+00  0.4729E-02
  0.6412E+01  0.2110E+00  0.4844E-02
  0.6495E+01  0.2018E+00  0.4918E-02
  0.6577E+01  0.1930E+00  0.4948E-02
  0.6659E+01  0.1847E+00  0.4932E-02
  0.6741E+01  0.1765E+00  0.4882E-02
  0.6823E+01  0.1686E+00  0.4815E-02
  0.6906E+01  0.1608E+00  0.4755E-02
  0.6988E+01  0.1530E+00  0.4731E-02
  0.7070E+01  0.1452E+00  0.4768E-02
  0.7152E+01  0.1374E+00  0.4879E-02
  0.7234E+01  0.1295E+00  0.5064E-02
  0.7317E+01  0.1216E+00  0.5308E-02
  0.7399E+01  0.1136E+00  0.5579E-02
  0.7481E+01  0.1055E+00  0.5838E-02
  0.7563E+01  0.9706E-01  0.6043E-02
  0.7646E+01  0.8831E-01  0.6148E-02
  0.7728E+01  0.7907E-01  0.6105E-02
  0.7810E+01  0.6914E-01  0.5867E-02
  0.7892E+01  0.5830E-01  0.5383E-02
  0.7974E+01  0.4629E-01  0.4605E-02
  0.8057E+01  0.3279E-01  0.3481E-02
  0.8139E+01  0.1748E-01  0.1962E-02
  0.8221E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.42     , I(0) =   0.6818E+02
#     Real space: Rg =    2.43 +- 0.005  I(0) =   0.6819E+02 +-  0.1064E+00
