#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8343E-01  0.2533E-01  0.4585E-03
  0.1669E+00  0.5391E-01  0.7721E-03
  0.2503E+00  0.8567E-01  0.9498E-03
  0.3337E+00  0.1205E+00  0.1007E-02
  0.4172E+00  0.1581E+00  0.9637E-03
  0.5006E+00  0.1983E+00  0.8511E-03
  0.5840E+00  0.2407E+00  0.7136E-03
  0.6674E+00  0.2852E+00  0.6225E-03
  0.7509E+00  0.3311E+00  0.6548E-03
  0.8343E+00  0.3783E+00  0.8079E-03
  0.9177E+00  0.4261E+00  0.1014E-02
  0.1001E+01  0.4742E+00  0.1218E-02
  0.1085E+01  0.5220E+00  0.1389E-02
  0.1168E+01  0.5691E+00  0.1511E-02
  0.1251E+01  0.6151E+00  0.1575E-02
  0.1335E+01  0.6594E+00  0.1582E-02
  0.1418E+01  0.7016E+00  0.1539E-02
  0.1502E+01  0.7414E+00  0.1462E-02
  0.1585E+01  0.7782E+00  0.1373E-02
  0.1669E+01  0.8119E+00  0.1304E-02
  0.1752E+01  0.8420E+00  0.1283E-02
  0.1835E+01  0.8685E+00  0.1328E-02
  0.1919E+01  0.8910E+00  0.1433E-02
  0.2002E+01  0.9095E+00  0.1574E-02
  0.2086E+01  0.9239E+00  0.1724E-02
  0.2169E+01  0.9343E+00  0.1859E-02
  0.2253E+01  0.9406E+00  0.1964E-02
  0.2336E+01  0.9431E+00  0.2029E-02
  0.2419E+01  0.9418E+00  0.2053E-02
  0.2503E+01  0.9371E+00  0.2040E-02
  0.2586E+01  0.9291E+00  0.1999E-02
  0.2670E+01  0.9181E+00  0.1944E-02
  0.2753E+01  0.9045E+00  0.1894E-02
  0.2837E+01  0.8886E+00  0.1866E-02
  0.2920E+01  0.8707E+00  0.1870E-02
  0.3003E+01  0.8511E+00  0.1911E-02
  0.3087E+01  0.8301E+00  0.1982E-02
  0.3170E+01  0.8082E+00  0.2069E-02
  0.3254E+01  0.7854E+00  0.2157E-02
  0.3337E+01  0.7622E+00  0.2234E-02
  0.3421E+01  0.7387E+00  0.2291E-02
  0.3504E+01  0.7151E+00  0.2326E-02
  0.3587E+01  0.6917E+00  0.2339E-02
  0.3671E+01  0.6684E+00  0.2339E-02
  0.3754E+01  0.6454E+00  0.2336E-02
  0.3838E+01  0.6228E+00  0.2343E-02
  0.3921E+01  0.6006E+00  0.2371E-02
  0.4005E+01  0.5788E+00  0.2426E-02
  0.4088E+01  0.5574E+00  0.2509E-02
  0.4171E+01  0.5364E+00  0.2613E-02
  0.4255E+01  0.5158E+00  0.2730E-02
  0.4338E+01  0.4956E+00  0.2846E-02
  0.4422E+01  0.4757E+00  0.2952E-02
  0.4505E+01  0.4560E+00  0.3039E-02
  0.4589E+01  0.4367E+00  0.3103E-02
  0.4672E+01  0.4176E+00  0.3142E-02
  0.4756E+01  0.3988E+00  0.3158E-02
  0.4839E+01  0.3803E+00  0.3159E-02
  0.4922E+01  0.3621E+00  0.3151E-02
  0.5006E+01  0.3442E+00  0.3142E-02
  0.5089E+01  0.3268E+00  0.3143E-02
  0.5173E+01  0.3098E+00  0.3157E-02
  0.5256E+01  0.2932E+00  0.3188E-02
  0.5340E+01  0.2773E+00  0.3235E-02
  0.5423E+01  0.2619E+00  0.3296E-02
  0.5506E+01  0.2472E+00  0.3363E-02
  0.5590E+01  0.2332E+00  0.3433E-02
  0.5673E+01  0.2199E+00  0.3499E-02
  0.5757E+01  0.2073E+00  0.3559E-02
  0.5840E+01  0.1955E+00  0.3611E-02
  0.5924E+01  0.1844E+00  0.3655E-02
  0.6007E+01  0.1741E+00  0.3691E-02
  0.6090E+01  0.1645E+00  0.3721E-02
  0.6174E+01  0.1555E+00  0.3747E-02
  0.6257E+01  0.1472E+00  0.3767E-02
  0.6341E+01  0.1395E+00  0.3784E-02
  0.6424E+01  0.1323E+00  0.3795E-02
  0.6508E+01  0.1256E+00  0.3800E-02
  0.6591E+01  0.1192E+00  0.3799E-02
  0.6674E+01  0.1132E+00  0.3791E-02
  0.6758E+01  0.1076E+00  0.3781E-02
  0.6841E+01  0.1021E+00  0.3770E-02
  0.6925E+01  0.9684E-01  0.3766E-02
  0.7008E+01  0.9173E-01  0.3773E-02
  0.7092E+01  0.8672E-01  0.3797E-02
  0.7175E+01  0.8178E-01  0.3841E-02
  0.7258E+01  0.7687E-01  0.3904E-02
  0.7342E+01  0.7196E-01  0.3980E-02
  0.7425E+01  0.6702E-01  0.4059E-02
  0.7509E+01  0.6202E-01  0.4125E-02
  0.7592E+01  0.5692E-01  0.4162E-02
  0.7676E+01  0.5169E-01  0.4149E-02
  0.7759E+01  0.4630E-01  0.4066E-02
  0.7842E+01  0.4070E-01  0.3893E-02
  0.7926E+01  0.3485E-01  0.3611E-02
  0.8009E+01  0.2870E-01  0.3203E-02
  0.8093E+01  0.2219E-01  0.2650E-02
  0.8176E+01  0.1527E-01  0.1940E-02
  0.8260E+01  0.7894E-02  0.1060E-02
  0.8343E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.45     , I(0) =   0.4368E+02
#     Real space: Rg =    2.46 +- 0.007  I(0) =   0.4369E+02 +-  0.9258E-01
