#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7796E-01  0.3874E-01  0.6184E-03
  0.1559E+00  0.8089E-01  0.1045E-02
  0.2339E+00  0.1264E+00  0.1291E-02
  0.3118E+00  0.1750E+00  0.1373E-02
  0.3898E+00  0.2267E+00  0.1315E-02
  0.4678E+00  0.2810E+00  0.1150E-02
  0.5457E+00  0.3377E+00  0.9245E-03
  0.6237E+00  0.3964E+00  0.7214E-03
  0.7016E+00  0.4567E+00  0.6815E-03
  0.7796E+00  0.5181E+00  0.8651E-03
  0.8576E+00  0.5802E+00  0.1159E-02
  0.9355E+00  0.6424E+00  0.1464E-02
  0.1013E+01  0.7043E+00  0.1730E-02
  0.1091E+01  0.7651E+00  0.1931E-02
  0.1169E+01  0.8245E+00  0.2055E-02
  0.1247E+01  0.8818E+00  0.2095E-02
  0.1325E+01  0.9366E+00  0.2058E-02
  0.1403E+01  0.9882E+00  0.1955E-02
  0.1481E+01  0.1036E+01  0.1810E-02
  0.1559E+01  0.1080E+01  0.1657E-02
  0.1637E+01  0.1120E+01  0.1543E-02
  0.1715E+01  0.1155E+01  0.1512E-02
  0.1793E+01  0.1185E+01  0.1585E-02
  0.1871E+01  0.1209E+01  0.1742E-02
  0.1949E+01  0.1229E+01  0.1942E-02
  0.2027E+01  0.1243E+01  0.2145E-02
  0.2105E+01  0.1251E+01  0.2319E-02
  0.2183E+01  0.1255E+01  0.2442E-02
  0.2261E+01  0.1253E+01  0.2505E-02
  0.2339E+01  0.1246E+01  0.2505E-02
  0.2417E+01  0.1235E+01  0.2450E-02
  0.2495E+01  0.1220E+01  0.2355E-02
  0.2573E+01  0.1201E+01  0.2244E-02
  0.2651E+01  0.1178E+01  0.2150E-02
  0.2729E+01  0.1152E+01  0.2104E-02
  0.2807E+01  0.1125E+01  0.2131E-02
  0.2885E+01  0.1095E+01  0.2233E-02
  0.2962E+01  0.1064E+01  0.2394E-02
  0.3040E+01  0.1031E+01  0.2585E-02
  0.3118E+01  0.9987E+00  0.2775E-02
  0.3196E+01  0.9658E+00  0.2942E-02
  0.3274E+01  0.9332E+00  0.3068E-02
  0.3352E+01  0.9011E+00  0.3145E-02
  0.3430E+01  0.8699E+00  0.3170E-02
  0.3508E+01  0.8397E+00  0.3151E-02
  0.3586E+01  0.8106E+00  0.3098E-02
  0.3664E+01  0.7829E+00  0.3029E-02
  0.3742E+01  0.7564E+00  0.2964E-02
  0.3820E+01  0.7312E+00  0.2923E-02
  0.3898E+01  0.7072E+00  0.2919E-02
  0.3976E+01  0.6844E+00  0.2958E-02
  0.4054E+01  0.6626E+00  0.3032E-02
  0.4132E+01  0.6417E+00  0.3130E-02
  0.4210E+01  0.6214E+00  0.3233E-02
  0.4288E+01  0.6017E+00  0.3325E-02
  0.4366E+01  0.5824E+00  0.3395E-02
  0.4444E+01  0.5633E+00  0.3436E-02
  0.4522E+01  0.5442E+00  0.3448E-02
  0.4600E+01  0.5251E+00  0.3436E-02
  0.4678E+01  0.5058E+00  0.3412E-02
  0.4756E+01  0.4863E+00  0.3388E-02
  0.4834E+01  0.4666E+00  0.3378E-02
  0.4911E+01  0.4466E+00  0.3393E-02
  0.4989E+01  0.4264E+00  0.3436E-02
  0.5067E+01  0.4060E+00  0.3505E-02
  0.5145E+01  0.3855E+00  0.3593E-02
  0.5223E+01  0.3651E+00  0.3685E-02
  0.5301E+01  0.3449E+00  0.3771E-02
  0.5379E+01  0.3249E+00  0.3840E-02
  0.5457E+01  0.3055E+00  0.3886E-02
  0.5535E+01  0.2866E+00  0.3911E-02
  0.5613E+01  0.2684E+00  0.3918E-02
  0.5691E+01  0.2511E+00  0.3917E-02
  0.5769E+01  0.2348E+00  0.3921E-02
  0.5847E+01  0.2196E+00  0.3940E-02
  0.5925E+01  0.2055E+00  0.3983E-02
  0.6003E+01  0.1927E+00  0.4053E-02
  0.6081E+01  0.1810E+00  0.4146E-02
  0.6159E+01  0.1706E+00  0.4251E-02
  0.6237E+01  0.1613E+00  0.4357E-02
  0.6315E+01  0.1532E+00  0.4449E-02
  0.6393E+01  0.1460E+00  0.4519E-02
  0.6471E+01  0.1397E+00  0.4561E-02
  0.6549E+01  0.1341E+00  0.4577E-02
  0.6627E+01  0.1291E+00  0.4577E-02
  0.6705E+01  0.1245E+00  0.4574E-02
  0.6783E+01  0.1202E+00  0.4588E-02
  0.6860E+01  0.1158E+00  0.4633E-02
  0.6938E+01  0.1112E+00  0.4717E-02
  0.7016E+01  0.1063E+00  0.4836E-02
  0.7094E+01  0.1008E+00  0.4970E-02
  0.7172E+01  0.9456E-01  0.5086E-02
  0.7250E+01  0.8738E-01  0.5143E-02
  0.7328E+01  0.7913E-01  0.5094E-02
  0.7406E+01  0.6965E-01  0.4891E-02
  0.7484E+01  0.5882E-01  0.4486E-02
  0.7562E+01  0.4652E-01  0.3835E-02
  0.7640E+01  0.3266E-01  0.2895E-02
  0.7718E+01  0.1718E-01  0.1628E-02
  0.7796E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.34     , I(0) =   0.5559E+02
#     Real space: Rg =    2.35 +- 0.005  I(0) =   0.5560E+02 +-  0.8990E-01
