#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7699E-01  0.2225E-01  0.3732E-03
  0.1540E+00  0.4755E-01  0.6407E-03
  0.2310E+00  0.7582E-01  0.8089E-03
  0.3080E+00  0.1069E+00  0.8879E-03
  0.3850E+00  0.1406E+00  0.8919E-03
  0.4619E+00  0.1767E+00  0.8403E-03
  0.5389E+00  0.2148E+00  0.7602E-03
  0.6159E+00  0.2546E+00  0.6891E-03
  0.6929E+00  0.2957E+00  0.6709E-03
  0.7699E+00  0.3378E+00  0.7312E-03
  0.8469E+00  0.3803E+00  0.8555E-03
  0.9239E+00  0.4229E+00  0.1009E-02
  0.1001E+01  0.4651E+00  0.1163E-02
  0.1078E+01  0.5064E+00  0.1297E-02
  0.1155E+01  0.5465E+00  0.1399E-02
  0.1232E+01  0.5849E+00  0.1462E-02
  0.1309E+01  0.6213E+00  0.1486E-02
  0.1386E+01  0.6552E+00  0.1473E-02
  0.1463E+01  0.6864E+00  0.1431E-02
  0.1540E+01  0.7146E+00  0.1370E-02
  0.1617E+01  0.7396E+00  0.1306E-02
  0.1694E+01  0.7612E+00  0.1257E-02
  0.1771E+01  0.7794E+00  0.1238E-02
  0.1848E+01  0.7939E+00  0.1258E-02
  0.1925E+01  0.8049E+00  0.1316E-02
  0.2002E+01  0.8123E+00  0.1402E-02
  0.2079E+01  0.8163E+00  0.1503E-02
  0.2156E+01  0.8169E+00  0.1606E-02
  0.2233E+01  0.8144E+00  0.1703E-02
  0.2310E+01  0.8089E+00  0.1787E-02
  0.2387E+01  0.8007E+00  0.1859E-02
  0.2464E+01  0.7900E+00  0.1919E-02
  0.2541E+01  0.7772E+00  0.1974E-02
  0.2618E+01  0.7624E+00  0.2027E-02
  0.2695E+01  0.7460E+00  0.2085E-02
  0.2772E+01  0.7283E+00  0.2150E-02
  0.2849E+01  0.7096E+00  0.2223E-02
  0.2926E+01  0.6901E+00  0.2302E-02
  0.3003E+01  0.6701E+00  0.2380E-02
  0.3080E+01  0.6498E+00  0.2450E-02
  0.3157E+01  0.6295E+00  0.2506E-02
  0.3234E+01  0.6092E+00  0.2540E-02
  0.3311E+01  0.5892E+00  0.2550E-02
  0.3388E+01  0.5696E+00  0.2532E-02
  0.3465E+01  0.5505E+00  0.2490E-02
  0.3542E+01  0.5319E+00  0.2428E-02
  0.3619E+01  0.5139E+00  0.2356E-02
  0.3696E+01  0.4965E+00  0.2287E-02
  0.3773E+01  0.4797E+00  0.2237E-02
  0.3849E+01  0.4634E+00  0.2220E-02
  0.3926E+01  0.4477E+00  0.2247E-02
  0.4003E+01  0.4324E+00  0.2321E-02
  0.4080E+01  0.4176E+00  0.2437E-02
  0.4157E+01  0.4031E+00  0.2582E-02
  0.4234E+01  0.3888E+00  0.2743E-02
  0.4311E+01  0.3748E+00  0.2903E-02
  0.4388E+01  0.3610E+00  0.3051E-02
  0.4465E+01  0.3473E+00  0.3176E-02
  0.4542E+01  0.3336E+00  0.3273E-02
  0.4619E+01  0.3200E+00  0.3338E-02
  0.4696E+01  0.3065E+00  0.3370E-02
  0.4773E+01  0.2930E+00  0.3373E-02
  0.4850E+01  0.2795E+00  0.3352E-02
  0.4927E+01  0.2661E+00  0.3314E-02
  0.5004E+01  0.2528E+00  0.3267E-02
  0.5081E+01  0.2396E+00  0.3220E-02
  0.5158E+01  0.2266E+00  0.3180E-02
  0.5235E+01  0.2139E+00  0.3155E-02
  0.5312E+01  0.2014E+00  0.3146E-02
  0.5389E+01  0.1893E+00  0.3156E-02
  0.5466E+01  0.1775E+00  0.3181E-02
  0.5543E+01  0.1662E+00  0.3217E-02
  0.5620E+01  0.1554E+00  0.3259E-02
  0.5697E+01  0.1451E+00  0.3304E-02
  0.5774E+01  0.1354E+00  0.3345E-02
  0.5851E+01  0.1262E+00  0.3382E-02
  0.5928E+01  0.1176E+00  0.3413E-02
  0.6005E+01  0.1095E+00  0.3438E-02
  0.6082E+01  0.1021E+00  0.3460E-02
  0.6159E+01  0.9513E-01  0.3479E-02
  0.6236E+01  0.8869E-01  0.3500E-02
  0.6313E+01  0.8273E-01  0.3522E-02
  0.6390E+01  0.7720E-01  0.3549E-02
  0.6467E+01  0.7205E-01  0.3579E-02
  0.6544E+01  0.6722E-01  0.3611E-02
  0.6621E+01  0.6267E-01  0.3643E-02
  0.6698E+01  0.5833E-01  0.3668E-02
  0.6775E+01  0.5415E-01  0.3683E-02
  0.6852E+01  0.5008E-01  0.3680E-02
  0.6929E+01  0.4606E-01  0.3652E-02
  0.7006E+01  0.4204E-01  0.3591E-02
  0.7083E+01  0.3798E-01  0.3487E-02
  0.7160E+01  0.3383E-01  0.3331E-02
  0.7237E+01  0.2957E-01  0.3115E-02
  0.7314E+01  0.2515E-01  0.2827E-02
  0.7391E+01  0.2055E-01  0.2460E-02
  0.7468E+01  0.1576E-01  0.2002E-02
  0.7545E+01  0.1074E-01  0.1446E-02
  0.7622E+01  0.5493E-02  0.7810E-03
  0.7699E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.26     , I(0) =   0.3528E+02
#     Real space: Rg =    2.27 +- 0.007  I(0) =   0.3528E+02 +-  0.7862E-01
